,page url,nama-responden,date-review,title,text,date-stay,rev
49,https://www.tripadvisor.com/Hotel_Review-g297701-d1174492-Reviews-or1075-Mason_Elephant_Lodge-Ubud_Gianyar_Regency_Bali.html,Tiff450,Tiff450 wrote a review May 2012,Nice Park but Poor Elephants,"Beautiful elephant park - elephants have been rescued from Sumatra and seem happy and healthy. The rangers and mahouts (carers) are all well-presented and appear to truly enjoy their jobs. As a guest, you have unlimited access to the elephants - you can feed them at any time and help with their baths in the morning and evening. The room was a paddy-view room. We were extremely pleased with it - the bathroom is on a lower floor, which was a nice separation. The beds were EXTREMELY comfortable, although it was 2 singles (not exactly romantic). Location was disappointing - not 20 minutes from Ubud, closer to 45. We paid our driver more since he quoted us to Ubud but we had been to Ubud before so we knew the area he had been expecting. Also, their service is quite expensive:; …",Date of stay: May 2012,Positive
50,https://www.tripadvisor.com/Hotel_Review-g297701-d1174492-Reviews-or630-Mason_Elephant_Lodge-Ubud_Gianyar_Regency_Bali.html,AndreaWallace89,AndreaWallace89 wrote a review Jun 2015,Excellent value. I recommend it to everyone,"Beautiful park, kind environment, lots of elephants! We had our elephant ride on Romano, a 24 year old female - she was beautiful and her rider was fantastic too! We then watched a show and has photos taken with the elephants, followed by a buffet lunch. Just note, take cash as drinks are not included.",Date of stay: June 2015,Positive
51,https://www.tripadvisor.com/Hotel_Review-g297701-d1174492-Reviews-or505-Mason_Elephant_Lodge-Ubud_Gianyar_Regency_Bali.html,Mellymelsie,Mellymelsie wrote a review May 2016,"One night stay , fantastic","Beautiful place, the elephants are magnificent. We loved riding one, and the show is pretty good too. Beautiful grounds. Also the cafe is good and you have a nice view of the park. Highly recommended.",Date of stay: June 2015,Positive
52,https://www.tripadvisor.com/Hotel_Review-g297701-d1174492-Reviews-or655-Mason_Elephant_Lodge-Ubud_Gianyar_Regency_Bali.html,Lisa B,Lisa B wrote a review Apr 2015,Mixed feelings,Been so close to the elephants all the time is outstanding! Best part - swimming with these giants. And feeding baby elephant ;-) Absolutely unique experience! When you stay overnight you get so much more than just visiting with the tour!,Date of stay: April 2015,Positive
53,https://www.tripadvisor.com/Hotel_Review-g297701-d1174492-Reviews-or1120-Mason_Elephant_Lodge-Ubud_Gianyar_Regency_Bali.html, , , ,"Been to Bali many times and this is one of the most wonderful things I have experienced. The entire place is so well planned, organised and all the staff do an amazing job. I took my daughter for her 15th birthday, and we have the memory of a lifetime. The rooms are superb, the coffee-table books provided are perfect and the spa sublime! You certainly get value for your money, definitely not overpriced. Our hands on interaction with the elephants was beyond anything I could have imagined. Being collected from our room for dinner by our elephant taxi was unique and the outdoor dining under the stars is beautiful. The staff appeared with a gourmet birthday cake singing happy birthday to my daughter and I just thought, things couldn't be any more perfect. AND the elephants are all; …", ,Positive
54,https://www.tripadvisor.com/Hotel_Review-g297701-d1174492-Reviews-or1120-Mason_Elephant_Lodge-Ubud_Gianyar_Regency_Bali.html,Megan D,Megan D wrote a review Aug 2011,"AWESOME, FANTASTIC!","Been traveling back to Bali several times now, stayed at this wonderful hotel with my husband on our last trip for a night and came back and stayed here again with the kids as well this time for 3 nights. All I can say is staying here the second time was as equally enchanting as the first. The tranquility of the gardens and pachyderms, immaculately pristine facilities, friendly and professional staff, and excellent food (dinners were exceptional) all add up to an amazing experience. We were initially recommended staying here from several friends who also had nothing less to say in regards to it - which is why I find the below review ""Not a good hotel"" quite blatantly inaccurate and seemingly spiteful. The opening line stating ""If you want to ride elephants, go to Chiang Mai,; …",Date of stay: August 2011,Positive
55,https://www.tripadvisor.com/Hotel_Review-g297701-d1174492-Reviews-or175-Mason_Elephant_Lodge-Ubud_Gianyar_Regency_Bali.html, , , ,"Before I begin I want to say I wasn’t sure what to expect after reading the reviews. What we got was breath taking and really magical. We paid for the 5 of us 2 adults 2 teens 1 10 year old to do washing, bathing, feeding and ride. We got to the lodge nice and early and was taken to the washing station where we got to hose down an elephant and washing them. The elephant we had was chained up and moved freely. She was cheeky and responded well to the handler that didn’t even have to touch her to stop her from going somewhere she shouldn’t. We next went to the bathing pool where we got into the water with the elephants on there neck area (handler told us where to sit so didn’t hurt the elephants). We where then in the water where there the elephants when down into the water and; …", ,Negative
56,https://www.tripadvisor.com/Hotel_Review-g297701-d1174492-Reviews-or110-Mason_Elephant_Lodge-Ubud_Gianyar_Regency_Bali.html, , , ,"Being an animal lover, something just didn’t sit right with this place. I visited yesterday with my 13 year old and 11 year old children and we paid for admission only as all we really wanted to do was get up close to these gentle giants and hand feed them. Upon arrival we were ushered down to the elephant encounter area where we could have our photos taken with an elephant and with voice commands from the mahout guy the elephant would “cuddle” you. I have to admit this was certainly the best part and lots of fun - the kids loved hand feeding the elephants fruit (which you had to buy) and coconut palm which was free to feed them. We loved being so close to the gentle elephants and being able to interact with them. After this we viewed the bathing area which was green and dirty; …", ,Negative
57,https://www.tripadvisor.com/Hotel_Review-g297701-d1174492-Reviews-or305-Mason_Elephant_Lodge-Ubud_Gianyar_Regency_Bali.html,flycatcher06,flycatcher06 wrote a review Jul 2017,"Fun, happy experience","Best day of my life! Paid for bathing, the whole family got involved, not rushed at any point. Got into water on elephants back and had lots of one to one time. Was just a beautiful experience. Then taken to hot shower which was very welcome followed by Buffet breakfast which was great quality. Was then taken on safari around the park. Got chatting to the handler and he was saying the elephant is like his wife, he spends all hours with it, training and caring for her. When he gets sick or is a day off, then she gets a day off too. Didn't see any mistreatment and most handlers didn't have a control hook, just sat chilled on them, following their commands. It was just a lovely lovely day and one I won't forget for a long time.",Date of stay: July 2017,Positive
58,https://www.tripadvisor.com/Hotel_Review-g297701-d1174492-Reviews-or430-Mason_Elephant_Lodge-Ubud_Gianyar_Regency_Bali.html, , , ,"between the elephant and hugging the honeybear, you will have an amazing time with your loved ones here! the area is very nice in between jungles and taking pictures is a must especially when the elephant dive into the water or when the bear poses for a selfie with you!", ,Positive
59,https://www.tripadvisor.com/Hotel_Review-g297701-d1174492-Reviews-or280-Mason_Elephant_Lodge-Ubud_Gianyar_Regency_Bali.html, , , ,"Booked thru Bali adventure tours. Upon arrival to the park we joined a short que for payment. We had payed by paypal the night before so was waved through once explained. We waited in the lobby area fro our group to form. In this lobby is some interesting bits and pieces to look at while you wait. Before i had time to even get a third of the way through the interesting decor we were told the drill and moved on to two asian elephants ready for there morning scrub! A huge male and a female, both very well behaved and seemed very happy with us scrubbing them like gods! After 15mins or so and a few snaps later we were moved on to a large pool area where the elephants enjoy their dip. We were shown to our elephant climbed abroad and was told to sit just behind his head. The; …", ,Positive
60,https://www.tripadvisor.com/Hotel_Review-g297701-d1174492-Reviews-or1095-Mason_Elephant_Lodge-Ubud_Gianyar_Regency_Bali.html,Sylvia P,Sylvia P wrote a review Jan 2012,What a wonderful experience!,"Booked to stay here for two nights and, despite the expense, have no regrets. I was concerned about the welfare of the elephants after reading some other reviews but found what I believe to be thirty very well cared for, well loved, extraordinary animals that changed my whole view on elephants - I'm in love! The steel hook people have mentioned is actually blunt and used by some handlers very lightly to direct the animal - some only use their voice or hand but I certainly saw nothing resembling pain or cruelty. I was a bit distressed by one female on a short chain but was told she could harm the other calf kept there if she had free reign. A few minutes later she bumped the calf out of the way and I had no doubt she could have hurt it. Maybe better to keep them separate raather; …",Date of stay: November 2011,Negative
