,Page url,nama-responden,date-review,title,date-stay,text,rev
50,https://www.tripadvisor.com/Hotel_Review-g608492-d7907965-Reviews-or2195-Padma_Resort_Ubud-Payangan_Gianyar_Regency_Bali.html,Marlene D,Marlene D wrote a review Nov 2016,Sensational,Date of stay: October 2016,"During our recent stay in Bali, we stayed at the Padma Resort in Ubud. What can I say, this was paradise! A 5 star resort with large luxurious rooms overlooking the rainforest. No noise except the sound of birds and insects. Friendly, caring, supportive staff who treat you like royalty. The staff's attention to detail is incredible. I highly recommend this resort. Matthew & Dianne.",Positive
51,https://www.tripadvisor.com/Hotel_Review-g608492-d7907965-Reviews-or2440-Padma_Resort_Ubud-Payangan_Gianyar_Regency_Bali.html,Let’s Go,Let’s Go wrote a review Mar 2016,Reservations NOT responsive,Date of stay: March 2016,"Emailed to inquire about different room rates and inclusions. Received no response. Called the resort and was asked to call their Legian property. The reservations officer in the Legian property were oblivious to the rate inclusions of Ubud property and was not at all helpful. She was also complaining that their office was under renovation hence it was difficult to hear me. Rather frustrating repeating myself three to four times and yet not getting clarity. Although I was ready to book and confirm, I was concerned by the lack of comprehension and non-accommodating nature of the reservations agent. Particularly on the matter related to the airport transfer. I'm opting for another resort until they're truly ready.",Negative
52,https://www.tripadvisor.com/Hotel_Review-g608492-d7907965-Reviews-or2385-Padma_Resort_Ubud-Payangan_Gianyar_Regency_Bali.html,,,,,"Every single thing about this 5 star resort was just wonderful. From the warm and friendly greeting at arrival to the fantastic hotel room, amazing breakfast, lunch and dinner. Breathtaking views and heated pool and jacuzzi which we enjoyed whilst indulging in our cocktails. One experience not to be missed was the lovely walk down to the little river. Can't recommend this resort highly enough and my only regret was that we didn't stay longer!",Positive
53,https://www.tripadvisor.com/Hotel_Review-g608492-d7907965-Reviews-or2175-Padma_Resort_Ubud-Payangan_Gianyar_Regency_Bali.html,Gina D,Gina D wrote a review Dec 2016,Amazing Hotel,Date of stay: December 2016,"Everything about the Padma Resort Ubud is fantastic. Staff were extra friendly and fast with check-in. Butler service for our room was very thorough explaining the hotel in detail. Pool view & ambience is so relaxing & tranquil. Although the location is removed from the main part of Ubud, it's the type of hotel that you don't want to leave. We have actually readjusted our schedule to have more pool time & do some of the free activities organised by the hotel. Shuttle bus service into Ubud was easy & organised by the hotel.",Positive
54,https://www.tripadvisor.com/Hotel_Review-g608492-d7907965-Reviews-or2105-Padma_Resort_Ubud-Payangan_Gianyar_Regency_Bali.html,windyariva,windyariva wrote a review Jan 2017,i love the longest infinity pool,Date of stay: October 2016,"everything was just perfect..i love the bed, breakfast, and infinity pool with heated water, my husband and my kids can not stop swimming, there is shuttle to go to ubud central with fix schedule. the staffs are friendly as well either to local or non local guest. other suggestion from me is please give bell outside the room, since the room is so big, i have to knock the door hardly to call my husband inside, and please give the qiblat direction in the room for muslim knowing the direction for prayer :) for service and other things i cant complaint for more :)",Positive
55,https://www.tripadvisor.com/Hotel_Review-g608492-d7907965-Reviews-or2285-Padma_Resort_Ubud-Payangan_Gianyar_Regency_Bali.html,Fathul K,Fathul K wrote a review Sep 2016,Bali Trip 2 - 6 Sep,Date of stay: September 2016,"Everything was just wonderful. Highly trained team, great room with top of the class amenities and fixture, great bedding, fluffy pillows, heavenly weather, as food to die for. Stayed here recently for a quick getaway, and the experience was superb. Love all the public area, starting from the unique caved like Spa, great restaurant with amazing view and of course excellent dinner we had here accompanied with great wine selections, and last but not least is the highlight of the resort was the heated pool makes a remarkable experience for us. Being situated on a high ground, the heated pool allowed us to enjoy swimming even at night. Definitely a must retreat when you are in Bali. Keep up the great work",Positive
56,https://www.tripadvisor.com/Hotel_Review-g608492-d7907965-Reviews-or2315-Padma_Resort_Ubud-Payangan_Gianyar_Regency_Bali.html,Adila C,Adila C wrote a review Aug 2016,A nice place to stay,Date of stay: August 2016,"everything was wonderful. the location was beautiful.the staff was polite and friendly, and place has a good energy. the food was excellent. we saw the chef, such a nice guy. the room was comfy and clean and they designed it with honeymoon decoration that we love. we spend four day of our honeymoon trip in heaven. we love our indonesian massage in hotel. we highly recommended padma resort ubud and certainly we will come back there soon.",Positive
57,https://www.tripadvisor.com/Hotel_Review-g608492-d7907965-Reviews-or2250-Padma_Resort_Ubud-Payangan_Gianyar_Regency_Bali.html,belindajenkin,belindajenkin wrote a review Oct 2016,Belinda Jenkin,Date of stay: September 2016,"Excellent accommodation, friendly staff, large beautifully decorated rooms.... Pool was just amazing.... Food & service was exceptional... About 25 minutes from Ubud in a beautiful tranquil location... Would highly recommend this accommodation! Enjoyed our few days stay immensely!",Positive
58,https://www.tripadvisor.com/Hotel_Review-g608492-d7907965-Reviews-or2180-Padma_Resort_Ubud-Payangan_Gianyar_Regency_Bali.html,singapore_kse,singapore_kse wrote a review Dec 2016,Great stay!,Date of stay: December 2016,"Excellent hotel in the very nice area Payangan, everything in the hotel was fantastic swimming pool,fitness room,very good breakfast/ restaurants and the Balinese massage Very nice staf ( we meet Fariz very nice guy from Java) Sampai jumpai dan terima kasih / matur suksma",Positive
59,https://www.tripadvisor.com/Hotel_Review-g608492-d7907965-Reviews-or15-Padma_Resort_Ubud-Payangan_Gianyar_Regency_Bali.html,Savitri,Savitri wrote a review Jan 9,Padma Resort Ubud,Date of stay: January 2021,"Excellent hotel, Spacious and clean room Refreshing environment with lots of greeneries Love the swimming pool Excellent facilities for the whole family Enjoyed the morning yoga class The kids enjoyed the animal feeding session assisted by Pak Dharma Yoga Friendly staff",Positive
60,https://www.tripadvisor.com/Hotel_Review-g608492-d7907965-Reviews-or45-Padma_Resort_Ubud-Payangan_Gianyar_Regency_Bali.html,Nurkholis Ady,Nurkholis Ady wrote a review Dec 2020,Energize Yourself,Date of stay: December 2020,"Excellent service from check in to check out, everything was efficient and personalized. Room was huge, bathroom as well. the balcony is a good space for you to unwind. Lots of activities that you can try, unfortunately, the bamboo bridge was under maintenance during my stay. but there are other activities. Last, don't forget to stop by the Spa. to end your stay with a very memorable experience.",Positive
61,https://www.tripadvisor.com/Hotel_Review-g608492-d7907965-Reviews-or90-Padma_Resort_Ubud-Payangan_Gianyar_Regency_Bali.html,tejacavalera,tejacavalera wrote a review Nov 2020,Hideout in the forest,Date of stay: October 2020,"family vacation, quiet place surrounded by forest, friendly service, yoga, great breakfast / dine & great view, mini zoo, warm swimming pool with forest view. suitable for refreshing after work routines. And great price. worth the price",Positive
62,https://www.tripadvisor.com/Hotel_Review-g608492-d7907965-Reviews-or2140-Padma_Resort_Ubud-Payangan_Gianyar_Regency_Bali.html,Maria Sabova,Maria Sabova wrote a review Jan 2017,Amazing Stay!,Date of stay: January 2017,"Fantastic experience at Padma Ubud! The staffs were very friendly and attentive.Special thanks to ITA at Puhu Restaurant. Breakfast was good with good variety. Lunch and dinner good too but the thai coconut soup was salty and the braised beef was quite tough and chewy. After we feedback about the food, the executive chef came to our table explained to us and apologize. I can feel the staffs at Padma take feedback very seriously. Excellent service. The pool was amazing and was most definitely the highlight of our stay.",Positive
63,https://www.tripadvisor.com/Hotel_Review-g608492-d7907965-Reviews-or2275-Padma_Resort_Ubud-Payangan_Gianyar_Regency_Bali.html,Julie R,Julie R wrote a review Sep 2016,Quite and nice hotel in Ubud,Date of stay: August 2016,"Far away from the beach and far away from the crowded this hotel is perfect place for honeymoon or escaping during hectic moment. Wonderful pool surronding by forest and hills,jogging track along the forest hotel and bambus trees ,we can't say much about the room hotel while we never been staying in this hotel but I can imagine to stay here for a couple nights but we had a nice visit and impressions for this hotel.",Positive
64,https://www.tripadvisor.com/Hotel_Review-g608492-d7907965-Reviews-or2270-Padma_Resort_Ubud-Payangan_Gianyar_Regency_Bali.html,Samuel T,Samuel T wrote a review Sep 2016,The highlight of our trip,Date of stay: September 2016,Faultless. My wife and I stayed here for 3 nights and enjoyed every moment. It's an island of peace and tranquility close to otherwise chaotic Ubud. The service and amenities more than justified the price - The huge heated infinity pool and massive very well kept grounds are the highlight. We also took advantage of some of the provided guided bike tours with Sudana who was very knowledgeable and gave us a great insight into local culture.,Positive
65,https://www.tripadvisor.com/Hotel_Review-g608492-d7907965-Reviews-or2160-Padma_Resort_Ubud-Payangan_Gianyar_Regency_Bali.html,Jakob R,Jakob R wrote a review Jan 2017,Amazing place run by an amazing team,Date of stay: January 2017,"First I thought this place is suitable for honeymooners and after arrived there I still believe that, though you can also bring your family here as the pool is great for relax and enjoy with your family. The kids club activities also nice for children. The infinity view towards the mountain and greenery is great. Just remember to apply sunblock though. The water in the pool is warm. They also provided some floating devices like that colourful long flexible pipe so children don't need to bring their own. The view from room is also relaxing with the 2 seater couch in the balcony. You can even charge your electronic devices as they provide an electrical socket. There's a bath tub in my room separated from the toilet and the shower. Good thing too they provide toilet shower. The",Positive
