,page url,date-stay,date-post,nama-responden,text,title,rev
48,https://www.tripadvisor.com/Hotel_Review-g297701-d603335-Reviews-or140-Viceroy_Bali-Ubud_Gianyar_Regency_Bali.html,Date of stay: January 2019,hello coffee wrote a review Jan 2019,hello coffee,"For this review, in honour of the 2019 Travellers choice hotel awards, I thought id do a review on what I believe to be the best hotel in the world.. or at least the best one I’ve ever stayed at. When making my choice I thought about my favourite holiday destination an then thought about the highlight of that destination as far as hotels go.. and for me it was by far the incredible Viceroy Bali, located in the jungles of Ubud. Creating the perfect hotel experience is nothing short of impossible, its a delicate balance of every required element that an amazing hotel needs.. To be #1 at hospitality, as well as anything else is no easy challenge. To be the number one ranked resort, in one of the most tourist saturated areas, in a country where tourism is their #1 industry, and; …",The most incredible resort!,Positive
49,https://www.tripadvisor.com/Hotel_Review-g297701-d603335-Reviews-or1130-Viceroy_Bali-Ubud_Gianyar_Regency_Bali.html, , , ,Found the hotel through Small Luxury Hotels website. Stayed in Terrace room. Very comfortable and large bed. Great view from the pavilion at the swimming pool. Very luxurious and comfortable. Will come back again., ,Positive
50,https://www.tripadvisor.com/Hotel_Review-g297701-d603335-Reviews-or230-Viceroy_Bali-Ubud_Gianyar_Regency_Bali.html, , , ,Four amazing days in the mountains of Bali at the stunning Viceroy. We had the pleasure of staying in the Viceroy Villa which was incredible. A wonderful location / attentive staff / World class food and am outstanding wine list. We cannot recommend this hotel highly enough if you want an unforgettable experience., ,Positive
51,https://www.tripadvisor.com/Hotel_Review-g297701-d603335-Reviews-or960-Viceroy_Bali-Ubud_Gianyar_Regency_Bali.html, , , ,"From arrival to departure this place was a joy. Great bungalows over looking the Vally Of The Kings with our own splash pool. Fabulous restaurant and Bar offering first class service. What can I say about the spar we loved it best I have experienced anywhere, A car and driver are available to take you in and back form Ubud as required. This place has it all for those looking for a quite 5 star retreat.", ,Positive
52,https://www.tripadvisor.com/Hotel_Review-g297701-d603335-Reviews-or135-Viceroy_Bali-Ubud_Gianyar_Regency_Bali.html, , , ,"From our arrival at the hotel right until when we left the hotel staff are so helpful and so cheerful. Everyone greets you including the gardener whilst he is cutting the grass. The Reception staff make you welcome from the first moment you arrive. The restaurant Cascades is wonderful - the a la carte menu has a wide choice and, on some occasions they offer alternative menus. Some people only stay for a couple of days but, to be honest., unless you are a total beach bum, this is a better way to visit Bali. Although we were there during the rainy season it hardly rained and, although this meant the hotel was less busy, we were still made to feel important guests. The hotel also arranges day trips or short ones if you wish tailored to your interests. #there is the; …", ,Positive
53,https://www.tripadvisor.com/Hotel_Review-g297701-d603335-Reviews-or190-Viceroy_Bali-Ubud_Gianyar_Regency_Bali.html,Date of stay: September 2018,witkess wrote a review Sep 2018,witkess,"From start to finish, the Viceroy experience is amazing. From the driver that greeted us at the airport, through checking in at reception, to the amazing views as you enter the hotel, right through the hotel and then into peacefulness. Everything within the hotel is set up for you to have the best possible stay, the attitude and serviceability of the staff is absolutely world class… don’t even get me started on the breakfast - it was one of the best we’d ever had. The shuttle into Ubud was a great use and you even had a handy number to call them to get them to pick you back up! I really can’t recommend this hotel enough.",Perfect start to our honeymoon,Positive
54,https://www.tripadvisor.com/Hotel_Review-g297701-d603335-Reviews-or1085-Viceroy_Bali-Ubud_Gianyar_Regency_Bali.html,Date of stay: June 2011,Stephan G wrote a review Jun 2011,Stephan G,"From the minute we were picked up at the airport, to when we were dropped off at our next hotel (and what a mistake THAT was!), our time at The Viceroy, Ubud, was amazing! As a honeymooning couple, we couldn't have asked for more. Pure perfection. Service, facilities, and the surrounds! The setting of the hotel is just out of this world. We can't wait to go back!","Very nice, but ...",Positive
55,https://www.tripadvisor.com/Hotel_Review-g297701-d603335-Reviews-or180-Viceroy_Bali-Ubud_Gianyar_Regency_Bali.html, , , ,From the moment of pick up at the airport through to drop off in Seminyak the service received was exceptional. Nothing was too much trouble. We were fortunate to be upgraded to a Deluxe Villa which was huge and very well appointed. Great view across the valley and very private even though if you look at a plan the villas seem quite close together - probably because they are huge! One slight word of caution is that currently they are building another 15 villas and a new spa (to be ready spring 2019?) but in practice there was little noise and certainly not noticeable from our villa. The plus point being they now have a new restaurant Apperatif - reviewed separately. I cannot imagine returning to any other hotel in Ubud., ,Positive
56,https://www.tripadvisor.com/Hotel_Review-g297701-d603335-Reviews-or1090-Viceroy_Bali-Ubud_Gianyar_Regency_Bali.html,Date of stay: June 2010,a_woman_abroad wrote a review May 2011,a_woman_abroad,"From the moment we arrived The Viceroy everything was perfect. It is about 6yrs old, and designed to perfection. We were going to stay at the 4 seasons but friends highly recommended we choose the Viceroy as its smaller and more personal, they were so right. We were ushered through Bali airport, visas processed in moments and then driven about an hour to Ubud. All the staff speak perfect English, know your names, and are very proactive in assisting with anything you ask. The hotels car is ready to take you into Ubud (5 mins away) and pick you up whenever you request it by phone. I had hurt my ankle and so the staff drove me in a golf buggy all around the hotel grounds and up and down to reception and the restaurant all week. There is nothing that could not be arranged,; …",Heaven on earth,Positive
57,https://www.tripadvisor.com/Hotel_Review-g297701-d603335-Reviews-or125-Viceroy_Bali-Ubud_Gianyar_Regency_Bali.html, , , ,"From the moment we arrived until we left four days later, we experienced great service and friendly staff willing to go out of their way to attend to your every need. From the drivers to the senior manager, all were genuinely nice people. The family owners have created the most tastefully decorated rooms, most with their own private pool. We will be back,,,,,", ,Positive
58,https://www.tripadvisor.com/Hotel_Review-g297701-d603335-Reviews-or965-Viceroy_Bali-Ubud_Gianyar_Regency_Bali.html, , , ,From the moment we were picked up from the airport we were treated like family! The level of professionalism paired with excellent personalization made our experience in Bali a dream come true. The fact that you have the option to have your personal driver to escort you around the island offered a sense of security you will need to explore the ends and out that Bali has to offer! When you book your stay ask for Katut the Driver...he is the best!, ,Positive
59,https://www.tripadvisor.com/Hotel_Review-g297701-d603335-Reviews-or15-Viceroy_Bali-Ubud_Gianyar_Regency_Bali.html,Date of stay: February 2020,Jon Jacques wrote a review Mar 2020,Jon Jacques,"From the moment you arrive to your departure nothing is too much for the management and staff who make you feel like a VIP. We stayed in a Luxury Pool Villa which was spacious with its own pool. Everything you need is provided for. The super king size bed very comfortable. The food in Cascades Restaurant was excellent and delicious with the most courteous service. The infinity swimming pool was never crowded. The free shuttle service at anytime to 2 stops in Ubud was excellent and most welcome. The drivers were always on time for the return journey to the hotel. Thanks to Margaret, Jero and staff for a fabulous stay, we can’t wait to return.",Bucket List Dream Come True - An Experience You'll Never Forget!!,Positive
60,https://www.tripadvisor.com/Hotel_Review-g297701-d603335-Reviews-or190-Viceroy_Bali-Ubud_Gianyar_Regency_Bali.html,Date of stay: September 2018,Janet K wrote a review Sep 2018,Janet K,"From the moment you first enter the hotel lobby, it feels like you are entering a different world and you are treated so very well. My husband and I stayed for 5 nights and it was a great time for us to reconnect. Bali is amazing, and to have such a luxurious romantic hotel in Ubud is over the top. The food was outstanding, honestly the best I have ever had. The drink menu, the spa, the room, everything was just fantastic. The hotel staff could not do enough for their guests, a truly remarkable experience. We are saving up to be able to do this again!",OMG,Positive
61,https://www.tripadvisor.com/Hotel_Review-g297701-d603335-Reviews-or70-Viceroy_Bali-Ubud_Gianyar_Regency_Bali.html,Date of stay: July 2019,Richard1895 wrote a review Jul 2019,Richard1895,"From the second we got in the Viceroy car at the airport to the time we checked out 3 days later, our stay at The Viceroy was nothing short of fabulous! To walk into our room and see the infinity pool steps away from the bed was wonderful. The views, staff and service is top notch! Our room was very spacious and was fantastic in every way. The staff was very personable and actually cared about the guests. They made you feel like you are a guest in their home. We had breakfast every moring at Cascades. I still dream about waking up and walking through the lush and beautiful property to the restaurant onlly to have one of the BEST breakfasts with the most amazing views! I can not recommend this hotel enough. It is truely a magical place and I want, need and dream about going; …",The best service in the most beautiful and luxurious hotel,Positive
